X,Y,fid,LAYER,NP,TIPO,CALLE,TIPO2,direccion,ID,icon_url
-58.381463349819,-34.5841349300928,"2493",NP-CONSOLIDADAS,"769",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 769,PO-103B-014,./0.png
-58.3814514668562,-34.5841430684771,"2494",NP-CONSOLIDADAS,"767",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 767,PO-103B-012,./0.png
-58.3814116899767,-34.5841642048463,"2495",NP-CONSOLIDADAS,"763",B,FLOR DE OTOÑO,Local comercial o Uso mixto con vivienda,FLOR DE OTOÑO 763,PO-103B-012,./0.png
-58.3813750218976,-34.5841715828467,"2496",NP-CONSOLIDADAS,"761",C,FLOR DE OTOÑO,Cochera,FLOR DE OTOÑO 761,PO-101B-014,./0.png
-58.3813282325553,-34.584193023506,"2497",NP-CONSOLIDADAS,"757",C,FLOR DE OTOÑO,Cochera,FLOR DE OTOÑO 757,PO-103B-009,./0.png
-58.3812774368631,-34.5842089953736,"2498",NP-CONSOLIDADAS,"753",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 753,PO-103B-008,./0.png
-58.3812477185751,-34.5842164526405,"2499",NP-CONSOLIDADAS,"751",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 751,PO-103B-007,./0.png
-58.3812019123481,-34.5842369709161,"2500",NP-CONSOLIDADAS,"747",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 747,PO-103B-006,./0.png
-58.3811544917416,-34.5842573329527,"2501",NP-CONSOLIDADAS,"743",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 743,PO-101B-009,./0.png
-58.3810456333281,-34.5842526743149,"2502",NP-CONSOLIDADAS,"735",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 735,PO-101B-007,./0.png
-58.3810170786915,-34.5842611699321,"2503",NP-CONSOLIDADAS,"733",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 733,PO-101B-006,./0.png
-58.3809379364372,-34.5843510952831,"2504",NP-CONSOLIDADAS,"725",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 725,PO-101B-004,./0.png
-58.3808667462464,-34.5843791397487,"2505",NP-CONSOLIDADAS,"719",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 719,PO-101B-003,./0.png
-58.3808392380788,-34.5843925187589,"2506",NP-CONSOLIDADAS,"717",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 717,PO-101B-002,./0.png
-58.3807422792416,-34.5844304029815,"2507",NP-CONSOLIDADAS,"709",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 709,PO-101B-001,./0.png
-58.3817776522153,-34.5841111212379,"2508",NP-CONSOLIDADAS,"790",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 790,PO-0103-061,./0.png
-58.381726383984,-34.584130815219,"2509",NP-CONSOLIDADAS,"788",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 788,PO-0103-060,./0.png
-58.3816615309032,-34.5841575493295,"2510",NP-CONSOLIDADAS,"780",C,FLOR DE OTOÑO,Cochera,FLOR DE OTOÑO 780,PO-0103-059,./0.png
-58.3816298680418,-34.5841726263138,"2511",NP-CONSOLIDADAS,"778",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 778,PO-0103-058,./0.png
-58.3816115215143,-34.5841807660227,"2512",NP-CONSOLIDADAS,"776",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 776,PO-0103-058,./0.png
-58.3815540380464,-34.5841984787329,"2513",NP-CONSOLIDADAS,"772",C,FLOR DE OTOÑO,Cochera,FLOR DE OTOÑO 772,PO-0103-057,./0.png
-58.3815344435647,-34.5842067334321,"2514",NP-CONSOLIDADAS,"770",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 770,PO-0103-057,./0.png
-58.3814832701752,-34.5842285743148,"2515",NP-CONSOLIDADAS,"766",C,FLOR DE OTOÑO,Cochera,FLOR DE OTOÑO 766,PO-0103-056,./0.png
-58.3814602077644,-34.5842392518043,"2516",NP-CONSOLIDADAS,"764",D,FLOR DE OTOÑO,Pasillo interno,FLOR DE OTOÑO 764,PO-0103-056,./0.png
-58.3814453931114,-34.5842485724401,"2517",NP-CONSOLIDADAS,"762",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 762,PO-0103-055,./0.png
-58.3813788218141,-34.5842753042276,"2518",NP-CONSOLIDADAS,"758",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 758,PO-0103-054,./0.png
-58.3813555688514,-34.5842843839593,"2519",NP-CONSOLIDADAS,"756",C,FLOR DE OTOÑO,Cochera,FLOR DE OTOÑO 756,PO-0103-054,./0.png
-58.3813361113232,-34.5842891973776,"2520",NP-CONSOLIDADAS,"754",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 754,PO-0103-053,./0.png
-58.3813174579244,-34.584305030672,"2521",NP-CONSOLIDADAS,"752",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 752,PO-0103-052,./0.png
-58.3812686516461,-34.5843214682236,"2522",NP-CONSOLIDADAS,"748",B,FLOR DE OTOÑO,Local comercial o Uso mixto con vivienda,FLOR DE OTOÑO 748,PO-0103-051,./0.png
-58.3812223820102,-34.5843410472511,"2523",NP-CONSOLIDADAS,"744",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 744,PO-0103-050,./0.png
-58.3811940659986,-34.5843528259683,"2524",NP-CONSOLIDADAS,"742",C,FLOR DE OTOÑO,Cochera,FLOR DE OTOÑO 742,PO-0103-049,./0.png
-58.3811658973491,-34.584364799256,"2525",NP-CONSOLIDADAS,"740",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 740,PO-0103-049,./0.png
-58.3810875222042,-34.5843979536306,"2526",NP-CONSOLIDADAS,"734",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 734,PO-0103-048,./0.png
-58.3810439686568,-34.5844151321945,"2527",NP-CONSOLIDADAS,"730",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 730,PO-0103-045,./0.png
-58.3810244905029,-34.584424402885,"2528",NP-CONSOLIDADAS,"728",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 728,PO-0103-045,./0.png
-58.3809927980633,-34.5844412272307,"2529",NP-CONSOLIDADAS,"726",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 726,PO-0103-045,./0.png
-58.3809540544546,-34.5844446185131,"2530",NP-CONSOLIDADAS,"722",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 722,PO-0103-044,./0.png
-58.3809155572888,-34.5844569516017,"2531",NP-CONSOLIDADAS,"720",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 720,PO-0103-043,./0.png
-58.3808428974633,-34.5844876646417,"2532",NP-CONSOLIDADAS,"714",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 714,PO-0103-042,./0.png
-58.380802012946,-34.5845062135504,"2533",NP-CONSOLIDADAS,"710",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 710,PO-0103-041,./0.png
-58.3807563463868,-34.5845224750358,"2534",NP-CONSOLIDADAS,"706",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 706,PO-0103-041,./0.png
-58.3807268655743,-34.5845421938524,"2535",NP-CONSOLIDADAS,"704",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 704,PO-0103-039,./0.png
-58.3800249945265,-34.584959360713,"2536",NP-CONSOLIDADAS,"662",B,FLOR DE OTOÑO,Local comercial o Uso mixto con vivienda,FLOR DE OTOÑO 662,PO-099C-056,./0.png
-58.3800525080267,-34.5849460966054,"2537",NP-CONSOLIDADAS,"664",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 664,PO-099C-055,./0.png
-58.3801194521461,-34.5849054857908,"2538",NP-CONSOLIDADAS,"668",C,FLOR DE OTOÑO,Cochera,FLOR DE OTOÑO 668,PO-099C-054,./0.png
-58.3802371261163,-34.5848350624819,"2539",NP-CONSOLIDADAS,"676",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 676,PO-099C-028,./0.png
-58.3803335439769,-34.5847830753324,"2540",NP-CONSOLIDADAS,"680",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 680,,./0.png
-58.3803508153978,-34.5847752825044,"2541",NP-CONSOLIDADAS,"682",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 682,,./0.png
-58.3803644479181,-34.5847432282057,"2542",NP-CONSOLIDADAS,"684",B,FLOR DE OTOÑO,Local comercial o Uso mixto con vivienda,FLOR DE OTOÑO 684,PO-099C-024,./0.png
-58.3804003476922,-34.5847256579529,"2543",NP-CONSOLIDADAS,"686",B,FLOR DE OTOÑO,Local comercial o Uso mixto con vivienda,FLOR DE OTOÑO 686,PO-099C-26B,./0.png
-58.3804346933205,-34.5847081732137,"2544",NP-CONSOLIDADAS,"688",B,FLOR DE OTOÑO,Local comercial o Uso mixto con vivienda,FLOR DE OTOÑO 688,PO-099C-26A,./0.png
-58.3804950794999,-34.5846654041227,"2545",NP-CONSOLIDADAS,"692",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 692,PO-099C-022,./0.png
-58.380460316188,-34.5846897900216,"2546",NP-CONSOLIDADAS,"690",D,FLOR DE OTOÑO,Pasillo interno,FLOR DE OTOÑO 690,PO-099C-023,./0.png
-58.3805159739954,-34.5846520472837,"2547",NP-CONSOLIDADAS,"694",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 694,PO-099C-022,./0.png
-58.3805755002294,-34.5846274338231,"2548",NP-CONSOLIDADAS,"696",O,FLOR DE OTOÑO,"Organización social, religiosa o gubernamental",FLOR DE OTOÑO 696,PO-099C-021,./0.png
-58.3805977281863,-34.5846209315028,"2549",NP-CONSOLIDADAS,"698",A,FLOR DE OTOÑO,Vivienda,FLOR DE OTOÑO 698,PO-099C-021,./0.png
-58.3880139995158,-34.5794742099535,"2550",NP-CONSOLIDADAS,"2094",A,VICUÑA,Vivienda,VICUÑA 2094,CO-014A-116,./0.png
-58.3878710982195,-34.5795597836862,"2551",NP-CONSOLIDADAS,"2076",A,VICUÑA,Vivienda,VICUÑA 2076,CO-014A-120,./0.png
-58.3871200784833,-34.5799767070202,"2552",NP-CONSOLIDADAS,"1960",A,VICUÑA,Vivienda,VICUÑA 1960,CO-0011-049,./0.png
-58.3870621909891,-34.5800211413862,"2553",NP-CONSOLIDADAS,"1948",A,VICUÑA,Vivienda,VICUÑA 1948,CO-0011-50B,./0.png
-58.3865854539242,-34.5802591523264,"2554",NP-CONSOLIDADAS,"1826",C,VICUÑA,Cochera,VICUÑA 1826,CO-0011-035,./0.png
-58.3856210292187,-34.580753181672,"2555",NP-CONSOLIDADAS,"1606",A,VICUÑA,Vivienda,VICUÑA 1606,CO-0011-081,./0.png
-58.3847406538393,-34.5812312247586,"2556",NP-CONSOLIDADAS,"1404",A,VICUÑA,Vivienda,VICUÑA 1404,FE-0007-61B,./0.png
-58.3846342331294,-34.5812576466539,"2557",NP-CONSOLIDADAS,"1390",A,VICUÑA,Vivienda,VICUÑA 1390,FE-0007-034,./0.png
-58.3832194225933,-34.5820289299639,"2558",NP-CONSOLIDADAS,"1234",C,VICUÑA,Cochera,VICUÑA 1234,FE-0005-045,./0.png
-58.3831367830402,-34.582054194368,"2559",NP-CONSOLIDADAS,"1230",D,VICUÑA,Pasillo interno,VICUÑA 1230,FE-0005-046,./0.png
-58.3830451822192,-34.58211688507,"2560",NP-CONSOLIDADAS,"1222",D,VICUÑA,Pasillo interno,VICUÑA 1222,FE-0005-048,./0.png
-58.382937504485,-34.5821768711763,"2561",NP-CONSOLIDADAS,"1212",A,VICUÑA,Vivienda,VICUÑA 1212,FE-0005-050,./0.png
-58.3829154481147,-34.5822396208281,"2562",NP-CONSOLIDADAS,"1208",A,VICUÑA,Vivienda,VICUÑA 1208,FE-0005-052,./0.png
-58.382813530911,-34.5822526537755,"2563",NP-CONSOLIDADAS,"1200",A,VICUÑA,Vivienda,VICUÑA 1200,FE-0005-053,./0.png
-58.3823567113666,-34.5824935274895,"2564",NP-CONSOLIDADAS,"1100",D,VICUÑA,Pasillo interno,VICUÑA 1100,PO-0003-088,./0.png
-58.3810270357209,-34.5831845561829,"2565",NP-CONSOLIDADAS,"802",A,VICUÑA,Vivienda,VICUÑA 802,PO-003A-048,./0.png
-58.3808016224494,-34.5832863349608,"2566",NP-CONSOLIDADAS,"778",A,VICUÑA,Vivienda,VICUÑA 778,PO-003B-021,./0.png
-58.3807213986796,-34.583388912465,"2567",NP-CONSOLIDADAS,"760",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 760,PO-003B-023,./0.png
-58.3875795496497,-34.5797351994023,"2568",NP-CONSOLIDADAS,"2038",A,VICUÑA,Vivienda,VICUÑA 2038,CO-014A-126,./0.png
-58.3876112946952,-34.5797083447476,"2569",NP-CONSOLIDADAS,"2044",A,VICUÑA,Vivienda,VICUÑA 2044,CO-014A-125,./0.png
-58.387645929509,-34.5796870810613,"2570",NP-CONSOLIDADAS,"2048",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 2048,CO-014A-124,./0.png
-58.3876778628945,-34.5796700449324,"2571",NP-CONSOLIDADAS,"2052",A,VICUÑA,Vivienda,VICUÑA 2052,CO-014A-123,./0.png
-58.3876954672157,-34.5796592369235,"2572",NP-CONSOLIDADAS,"2054",A,VICUÑA,Vivienda,VICUÑA 2054,CO-014A-122,./0.png
-58.3877767963047,-34.5796149576631,"2573",NP-CONSOLIDADAS,"2064",A,VICUÑA,Vivienda,VICUÑA 2064,CO-014A-121,./0.png
-58.3878088985348,-34.5795952487396,"2574",NP-CONSOLIDADAS,"2068",A,VICUÑA,Vivienda,VICUÑA 2068,CO-014A-120,./0.png
-58.3879151954636,-34.5795330043628,"2575",NP-CONSOLIDADAS,"2082",A,VICUÑA,Vivienda,VICUÑA 2082,CO-014A-119,./0.png
-58.3879537743938,-34.579511572104,"2576",NP-CONSOLIDADAS,"2086",A,VICUÑA,Vivienda,VICUÑA 2086,CO-014A-118,./0.png
-58.3879926679419,-34.5794804525346,"2577",NP-CONSOLIDADAS,"2092",A,VICUÑA,Vivienda,VICUÑA 2092,CO-014A-116,./0.png
-58.3880811334889,-34.5794362798762,"2578",NP-CONSOLIDADAS,"2108",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 2108,CO-014A-115,./0.png
-58.3881302554016,-34.5794061215789,"2579",NP-CONSOLIDADAS,"2124",A,VICUÑA,Vivienda,VICUÑA 2124,CO-014A-114,./0.png
-58.3881677927402,-34.5793801918483,"2580",NP-CONSOLIDADAS,"2138",A,VICUÑA,Vivienda,VICUÑA 2138,CO-014A-113,./0.png
-58.3882449931034,-34.5793300714982,"2581",NP-CONSOLIDADAS,"2166",A,VICUÑA,Vivienda,VICUÑA 2166,CO-014A-112,./0.png
-58.3883147853784,-34.5793030035686,"2582",NP-CONSOLIDADAS,"2184",A,VICUÑA,Vivienda,VICUÑA 2184,CO-014A-111,./0.png
-58.3875270270112,-34.5797596679548,"2583",NP-CONSOLIDADAS,"2032",A,VICUÑA,Vivienda,VICUÑA 2032,CO-014A-127,./0.png
-58.3874707035708,-34.5797942470211,"2584",NP-CONSOLIDADAS,"2026",A,VICUÑA,Vivienda,VICUÑA 2026,CO-014A-130,./0.png
-58.3874417470116,-34.579807698006,"2585",NP-CONSOLIDADAS,"2022",A,VICUÑA,Vivienda,VICUÑA 2022,CO-014A-131,./0.png
-58.3873699964322,-34.5798565684492,"2586",NP-CONSOLIDADAS,"2012",A,VICUÑA,Vivienda,VICUÑA 2012,CO-014A-132,./0.png
-58.3872735741845,-34.5799037848208,"2587",NP-CONSOLIDADAS,"2000",A,VICUÑA,Vivienda,VICUÑA 2000,CO-014A-133,./0.png
-58.3872474097431,-34.5799198480424,"2588",NP-CONSOLIDADAS,"1994",A,VICUÑA,Vivienda,VICUÑA 1994,CO-0011-046,./0.png
-58.3872130115442,-34.5799376843609,"2589",NP-CONSOLIDADAS,"1986",A,VICUÑA,Vivienda,VICUÑA 1986,CO-0011-046,./0.png
-58.3871576817286,-34.5799663742043,"2590",NP-CONSOLIDADAS,"1972",A,VICUÑA,Vivienda,VICUÑA 1972,CO-0011-046,./0.png
-58.387077161467,-34.5800127380484,"2591",NP-CONSOLIDADAS,"1950",A,VICUÑA,Vivienda,VICUÑA 1950,CO-0011-50B,./0.png
-58.3870391080384,-34.5800324695951,"2592",NP-CONSOLIDADAS,"1940",A,VICUÑA,Vivienda,VICUÑA 1940,CO-0011-042,./0.png
-58.3869990172581,-34.5800562840475,"2593",NP-CONSOLIDADAS,"1930",A,VICUÑA,Vivienda,VICUÑA 1930,CO-0011-051,./0.png
-58.386976571938,-34.5800632029104,"2594",NP-CONSOLIDADAS,"1924",A,VICUÑA,Vivienda,VICUÑA 1924,CO-0011-051,./0.png
-58.3869410629308,-34.5800889968333,"2595",NP-CONSOLIDADAS,"1914",A,VICUÑA,Vivienda,VICUÑA 1914,CO-0011-051,./0.png
-58.3869278107013,-34.5800921043652,"2596",NP-CONSOLIDADAS,"1910",A,VICUÑA,Vivienda,VICUÑA 1910,CO-0011-052,./0.png
-58.3869120942321,-34.5800988849724,"2597",NP-CONSOLIDADAS,"1906",A,VICUÑA,Vivienda,VICUÑA 1906,CO-0011-052,./0.png
-58.3868813299016,-34.5801134210926,"2598",NP-CONSOLIDADAS,"1900",A,VICUÑA,Vivienda,VICUÑA 1900,CO-0011-052,./0.png
-58.3868328418422,-34.5801176497992,"2599",NP-CONSOLIDADAS,"1890",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 1890,CO-0011-053,./0.png
-58.3868021911309,-34.5801335427673,"2600",NP-CONSOLIDADAS,"1882",A,VICUÑA,Vivienda,VICUÑA 1882,CO-0011-054,./0.png
-58.386747553991,-34.5801801918397,"2601",NP-CONSOLIDADAS,"1866",A,VICUÑA,Vivienda,VICUÑA 1866,CO-0011-055,./0.png
-58.3866861585811,-34.5802168067824,"2602",NP-CONSOLIDADAS,"1848",A,VICUÑA,Vivienda,VICUÑA 1848,CO-0011-055,./0.png
-58.3866633887984,-34.5802286132893,"2603",NP-CONSOLIDADAS,"1842",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 1842,CO-0011-057,./0.png
-58.3866105989049,-34.5802492329519,"2604",NP-CONSOLIDADAS,"1830",O,VICUÑA,"Organización social, religiosa o gubernamental",VICUÑA 1830,CO-0011-058,./0.png
-58.3865591938171,-34.5802686407711,"2605",NP-CONSOLIDADAS,"1818",A,VICUÑA,Vivienda,VICUÑA 1818,CO-0011-035,./0.png
-58.3865318034842,-34.580280368309,"2606",NP-CONSOLIDADAS,"1810",A,VICUÑA,Vivienda,VICUÑA 1810,CO-0011-059,./0.png
-58.3865035329086,-34.5802950270043,"2607",NP-CONSOLIDADAS,"1804",C,VICUÑA,Cochera,VICUÑA 1804,CO-0011-059,./0.png
-58.386480725607,-34.5803061549772,"2608",NP-CONSOLIDADAS,"1798",A,VICUÑA,Vivienda,VICUÑA 1798,CO-0011-061,./0.png
-58.3864454693804,-34.580322279439,"2609",NP-CONSOLIDADAS,"1786",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 1786,CO-0011-061,./0.png
-58.3863799227034,-34.580351662434,"2610",NP-CONSOLIDADAS,"1776",A,VICUÑA,Vivienda,VICUÑA 1776,CO-0011-062,./0.png
-58.3863663985469,-34.5803586748729,"2611",NP-CONSOLIDADAS,"1772",A,VICUÑA,Vivienda,VICUÑA 1772,CO-0011-064,./0.png
-58.3863099525631,-34.5803879427696,"2612",NP-CONSOLIDADAS,"1760",A,VICUÑA,Vivienda,VICUÑA 1760,CO-0011-065,./0.png
-58.3862612376539,-34.5804098158115,"2613",NP-CONSOLIDADAS,"1750",A,VICUÑA,Vivienda,VICUÑA 1750,CO-0011-066,./0.png
-58.3862458494081,-34.5804177947761,"2614",NP-CONSOLIDADAS,"1746",A,VICUÑA,Vivienda,VICUÑA 1746,CO-0011-068,./0.png
-58.3861666326669,-34.5804638017327,"2615",NP-CONSOLIDADAS,"1728",A,VICUÑA,Vivienda,VICUÑA 1728,CO-0011-069,./0.png
-58.3861480562931,-34.5804734337474,"2616",NP-CONSOLIDADAS,"1722",D,VICUÑA,Pasillo interno,VICUÑA 1722,CO-0011-070,./0.png
-58.3861151728267,-34.5804904841041,"2617",NP-CONSOLIDADAS,"1716",A,VICUÑA,Vivienda,VICUÑA 1716,CO-0011-071,./0.png
-58.3860897172303,-34.5805036830359,"2618",NP-CONSOLIDADAS,"1710",A,VICUÑA,Vivienda,VICUÑA 1710,CO-0011-072,./0.png
-58.3860740518067,-34.580532003101,"2619",NP-CONSOLIDADAS,"1704",A,VICUÑA,Vivienda,VICUÑA 1704,CO-0011-073,./0.png
-58.3860578488407,-34.58053800989,"2620",NP-CONSOLIDADAS,"1700",D,VICUÑA,Pasillo interno,VICUÑA 1700,CO-0011-073,./0.png
-58.386015160769,-34.580560143952,"2621",NP-CONSOLIDADAS,"1690",A,VICUÑA,Vivienda,VICUÑA 1690,CO-0011-074,./0.png
-58.3859849629659,-34.5805838824229,"2622",NP-CONSOLIDADAS,"1682",A,VICUÑA,Vivienda,VICUÑA 1682,CO-0011-075,./0.png
-58.385927106395,-34.5805886098072,"2623",NP-CONSOLIDADAS,"1672",A,VICUÑA,Vivienda,VICUÑA 1672,CO-0011-076,./0.png
-58.3858803825391,-34.5806114073247,"2624",NP-CONSOLIDADAS,"1662",A,VICUÑA,Vivienda,VICUÑA 1662,CO-0011-077,./0.png
-58.3858241090782,-34.5806405853578,"2625",NP-CONSOLIDADAS,"1648",A,VICUÑA,Vivienda,VICUÑA 1648,CO-0011-078,./0.png
-58.3857740888062,-34.5806726074247,"2626",NP-CONSOLIDADAS,"1636",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 1636,CO-0011-079,./0.png
-58.3857360607558,-34.5806810596317,"2627",NP-CONSOLIDADAS,"1630",C,VICUÑA,Cochera,VICUÑA 1630,CO-0011-080,./0.png
-58.3857011397808,-34.5807292752538,"2628",NP-CONSOLIDADAS,"1618",A,VICUÑA,Vivienda,VICUÑA 1618,CO-0011-088,./0.png
-58.3856525347174,-34.5807376317312,"2629",NP-CONSOLIDADAS,"1608",A,VICUÑA,Vivienda,VICUÑA 1608,CO-0011-081,./0.png
-58.3855392683795,-34.5808032091511,"2630",NP-CONSOLIDADAS,"1572",A,VICUÑA,Vivienda,VICUÑA 1572,CO-0011-083,./0.png
-58.3855789860029,-34.5807658218725,"2631",NP-CONSOLIDADAS,"1590",O,VICUÑA,"Organización social, religiosa o gubernamental",VICUÑA 1590,CO-0011-082,./0.png
-58.3855012514119,-34.5808229209212,"2632",NP-CONSOLIDADAS,"1560",A,VICUÑA,Vivienda,VICUÑA 1560,CO-0011-084,./0.png
-58.3854436480168,-34.5808261776429,"2633",NP-CONSOLIDADAS,"1546",A,VICUÑA,Vivienda,VICUÑA 1546,CO-0011-085,./0.png
-58.385433685645,-34.5808377129312,"2634",NP-CONSOLIDADAS,"1540",A,VICUÑA,Vivienda,VICUÑA 1540,CO-0011-086,./0.png
-58.3853775536785,-34.5808518068416,"2635",NP-CONSOLIDADAS,"1524",A,VICUÑA,Vivienda,VICUÑA 1524,CO-0011-087,./0.png
-58.3853147783302,-34.5809573187678,"2636",NP-CONSOLIDADAS,"1496",A,VICUÑA,Vivienda,VICUÑA 1496,FE-0007-053,./0.png
-58.3852012007881,-34.5809806098045,"2637",NP-CONSOLIDADAS,"1480",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 1480,FE-0007-052,./0.png
-58.3851741547411,-34.5809946330256,"2638",NP-CONSOLIDADAS,"1476",A,VICUÑA,Vivienda,VICUÑA 1476,FE-0007-055,./0.png
-58.3850564595292,-34.5810451512513,"2639",NP-CONSOLIDADAS,"1458",A,VICUÑA,Vivienda,VICUÑA 1458,FE-0007-056,./0.png
-58.3850391469713,-34.581065701007,"2640",NP-CONSOLIDADAS,"1452",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 1452,FE-0007-057,./0.png
-58.3849718410767,-34.5810978289159,"2641",NP-CONSOLIDADAS,"1442",C,VICUÑA,Cochera,VICUÑA 1442,FE-0007-058,./0.png
-58.3849177134135,-34.5811244015828,"2642",NP-CONSOLIDADAS,"1432",O,VICUÑA,"Organización social, religiosa o gubernamental",VICUÑA 1432,FE-0007-059,./0.png
-58.3848223653463,-34.5811708161553,"2643",NP-CONSOLIDADAS,"1418",A,VICUÑA,Vivienda,VICUÑA 1418,FE-0007-060,./0.png
-58.3847892065238,-34.5812001260749,"2644",NP-CONSOLIDADAS,"1412",A,VICUÑA,Vivienda,VICUÑA 1412,FE-0007-61A,./0.png
-58.3845931889801,-34.581307017947,"2645",NP-CONSOLIDADAS,"1380",A,VICUÑA,Vivienda,VICUÑA 1380,FE-0007-064,./0.png
-58.3846733311241,-34.5812305146801,"2646",NP-CONSOLIDADAS,"1396",A,VICUÑA,Vivienda,VICUÑA 1396,FE-0007-034,./0.png
-58.3845118719491,-34.5813203229684,"2647",NP-CONSOLIDADAS,"1370",A,VICUÑA,Vivienda,VICUÑA 1370,FE-0007-65A,./0.png
-58.3843730616887,-34.5814434820055,"2648",NP-CONSOLIDADAS,"1342",A,VICUÑA,Vivienda,VICUÑA 1342,FE-0007-65B,./0.png
-58.3843574091988,-34.5814519292214,"2649",NP-CONSOLIDADAS,"1340",A,VICUÑA,Vivienda,VICUÑA 1340,FE-0007-65B,./0.png
-58.3843298034573,-34.5814646070866,"2650",NP-CONSOLIDADAS,"1334",A,VICUÑA,Vivienda,VICUÑA 1334,FE-0007-028,./0.png
-58.3843149895513,-34.5814707307094,"2651",NP-CONSOLIDADAS,"1330",D,VICUÑA,Pasillo interno,VICUÑA 1330,FE-0007-028,./0.png
-58.3842203104499,-34.5814943733932,"2652",NP-CONSOLIDADAS,"1320",A,VICUÑA,Vivienda,VICUÑA 1320,FE-0007-66B,./0.png
-58.384201340695,-34.5815588444859,"2653",NP-CONSOLIDADAS,"1312",A,VICUÑA,Vivienda,VICUÑA 1312,FE-0007-067,./0.png
-58.3841046553869,-34.5815549050852,"2654",NP-CONSOLIDADAS,"1300",A,VICUÑA,Vivienda,VICUÑA 1300,FE-0007-069,./0.png
-58.3838896213803,-34.5816748143386,"2655",NP-CONSOLIDADAS,"1286",D,VICUÑA,Pasillo interno,VICUÑA 1286,FE-0007-074,./0.png
-58.3835174717394,-34.5818600439604,"2656",NP-CONSOLIDADAS,"1258",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 1258,FE-0005-040,./0.png
-58.3840573641289,-34.5815794245497,"2657",NP-CONSOLIDADAS,"1298",A,VICUÑA,Vivienda,VICUÑA 1298,FE-0007-070,./0.png
-58.3840337367745,-34.581586385514,"2658",NP-CONSOLIDADAS,"1296",C,VICUÑA,Cochera,VICUÑA 1296,FE-0007-071,./0.png
-58.3839876151708,-34.5816034085631,"2659",NP-CONSOLIDADAS,"1294",A,VICUÑA,Vivienda,VICUÑA 1294,FE-0007-072,./0.png
-58.3839655629549,-34.5816148421136,"2660",NP-CONSOLIDADAS,"1292",B,VICUÑA,Local comercial o Uso mixto con vivienda,VICUÑA 1292,FE-0007-073,./0.png
